textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
6d3c1d8ff7,"['fort', 'green', 'brooklyn', 'flea', 'love', 'look', 'forward', 'next', 'weekend', 'alreadi']",positive,noon,21-30,Montenegro,628066.0,13450.0,47.0
6face8f81f,"['cant', 'exam', 'wednesday']",neutral,night,31-45,Morocco,36910560.0,446300.0,83.0
291a81553f,"['today', 'first', 'day']",neutral,morning,46-60,Mozambique,31255435.0,786380.0,40.0
7b2a38faa7,"['need', 'get', 'adjust', 'neck', 'whack']",neutral,noon,60-70,Myanmar (formerly Burma),54409800.0,653290.0,83.0
415e492cfb,"['omg', 'cliff', 'richard', 'song', 'mind', 'lol']",neutral,night,70-100,Namibia,2540905.0,823000.0,3.0
374ab5e6cd,"['wolfram', 'got', 'chines', 'room', 'problem', 'chines', 'bangalorean', 'hacker', 'run', 'without', 'know', 'english']",neutral,morning,0-20,Nauru,10824.0,20.0,541.0
18bcba79be,"['ive', 'repli', 'topic', 'yet', 'lolz', 'welll', 'somethin', 'could', 'repli', 'yanno']",neutral,noon,21-30,Nepal,29136808.0,143350.0,203.0
f529745a98,"['woo', 'hoo', 'sun', 'outsid', 'might', 'abl', 'get', 'sunset', 'shot', 'tonight', 'finger', 'cross']",neutral,night,31-45,Netherlands,17134872.0,33720.0,508.0
ba6d7433fe,['transtelecom'],neutral,morning,46-60,New Zealand,4822233.0,263310.0,18.0
056c205514,"['your', 'good', 'friend', 'dave', 'wait', 'hope', 'dont', 'wait', 'long', 'though']",positive,noon,60-70,Nicaragua,6624554.0,120340.0,55.0
ab65e404fd,"['last', 'time', 'well', 'get', 'taco', 'like']",neutral,night,70-100,Niger,24206644.0,1266700.0,19.0
0815af3970,"['seen', 'game', 'websit', 'awesom', 'go', 'msn']",positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0
897dab966b,"['u', 'magazin']",neutral,noon,21-30,North Korea,25778816.0,120410.0,214.0
694a98d42f,"['haha', 'lol', 'one', 'ef', 'cool', 'got', 'wutang', 'pe', 'tshirt', 'gorgeou', 'repres', 'time']",positive,night,31-45,North Macedonia,2083374.0,25220.0,83.0
1b5a4bc443,"['great', 'im', 'glad', 'enjoy', 'hope', 'great', 'day']",positive,morning,46-60,Norway,5421241.0,365000.0,15.0
92ef69c5ca,"['hmmm', 'he', 'love', 'wish', 'im', 'tire', 'cant', 'sleep']",neutral,noon,60-70,Oman,5106626.0,309500.0,16.0
4c2540598c,"['lost', 'us', 'end', 'mean', 'dont', 'eat', 'greypoupon', 'anyth', 'prefer', 'bleaker', 'origin']",neutral,night,70-100,Pakistan,220892340.0,770880.0,287.0
201c6c35e2,"['good', 'morn', 'got', 'afternoon', 'germani']",positive,morning,0-20,Palau,18094.0,460.0,39.0
b3c6a71077,"['get', 'stress', 'sorti', 'tomorrow', 'like', 'realli', 'realli', 'stress']",negative,noon,21-30,Palestine State,5101414.0,6020.0,847.0
f78d0594ce,"['bread', 'oven', 'room', 'clean', 'almost', 'done', 'thing', 'list', 'today']",neutral,night,31-45,Panama,4314767.0,74340.0,58.0
11cab5bac2,"['stathamfans1', 'sure', 'dedicatedgotta', 'love', 'great', 'product', 'day']",positive,morning,46-60,Papua New Guinea,8947024.0,452860.0,20.0
37c1594abc,"['stuck', 'ladi']",negative,noon,60-70,Paraguay,7132538.0,397300.0,18.0
d0c93e2a81,"['stuck', 'anniston', 'mississippi', 'got', 'car', 'accid', 'im', 'scare', 'drive', 'boy', 'driver', 'ed', 'fun', 'summer']",neutral,night,70-100,Peru,32971854.0,1280000.0,26.0
83d9d8ffbe,"['leme', 'put', 'bottl', 'ciroc', 'yababi', 'make', 'popular']",positive,morning,0-20,Philippines,109581078.0,298170.0,368.0
a9b155d544,"['live', 'chat', 'soooon', 'like']",neutral,noon,21-30,Poland,37846611.0,306000.0,124.0
37681f23e9,"['eat', 'breakfast', 'panera', 'bread', 'bore', 'cloudi', 'weather', 'lil', 'drizzl']",neutral,night,31-45,Portugal,10196709.0,91590.0,111.0
1305139c4a,"['kikireestl', 'nooo', 'yahoo', 'account', 'hmm', 'wan', 'na', 'say', 'b2k', 'day', 'idk', 'fosho']",neutral,morning,46-60,Qatar,2881053.0,11610.0,248.0
3cdfcc7a2c,"['reg', 'gig', 'yet', 'hope', 'havent', 'done', 'massag', 'actual']",neutral,noon,60-70,Romania,19237691.0,230170.0,84.0
09554aef59,"['60', 'todayi', 'yayi']",neutral,night,70-100,Russia,145934462.0,16376870.0,9.0
c25f1544bd,"['macbook', 'pro', 'sit', 'close', 'poor', 'macbook', 'asham', 'plastic', 'face', 'side']",negative,morning,0-20,Rwanda,12952218.0,24670.0,525.0
32cde6dbc5,"['school', 'w', 'linda', 'noth', 'miss']",negative,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0
4e1101e520,"['weird', 'guy', 'hous', 'without', 'dont', 'like']",negative,night,31-45,Saint Lucia,183627.0,610.0,301.0
ed58e3db1d,"['bit', 'disappoint', 'killer', 'jonathan', 'ross', 'he', 'sexi', 'hell', 'though']",negative,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0
daba837f14,"['didnt', 'even', 'get', 'chanc', 'shop', 'aldi']",neutral,noon,60-70,Samoa,198414.0,2830.0,70.0
9664d60456,"['nz', 'busyfun', 'mother', 'day', 'thank', 'got', 'wanteda', 'wii', 'fit', 'yay']",positive,night,70-100,San Marino,33931.0,60.0,566.0
a29a6f5c41,"['forgot', 'happi', 'mom', 'day']",positive,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0
a4d9ee1aac,"['realli', 'good', 'mood', 'absolut', 'reason', 'tee']",positive,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0
5729a6ebb9,"['hmm', 'guess', 'world', 'head', '2daylet', 'make', 'predict']",neutral,night,31-45,Senegal,16743927.0,192530.0,87.0
b93d5198af,"['far', 'ive', 'tri', 'kill', 'twice', '15', 'min', 'ive', 'outsid', 'trip', 'stupid', 'thing', 'knew', 'shouldv', 'stay', 'bed']",negative,morning,46-60,Serbia,8737371.0,87460.0,100.0
771545d181,"['loong', 'day', 'bed', 'cuddl', 'papabear', 'watch', 'south', 'park', 'yay', 'bday', 'bbq', 'tomorrow', 'cant', 'wait']",positive,noon,60-70,Seychelles,98347.0,460.0,214.0
65cbb266bf,"['babi', 'shut']",negative,night,70-100,Sierra Leone,7976983.0,72180.0,111.0
b93f47d6b0,"['still', 'read', 'em']",neutral,morning,0-20,Singapore,5850342.0,700.0,8358.0
ce7efcdd0d,"['ah', 'midday', 'great', 'time', 'breakfast']",positive,noon,21-30,Slovakia,5459642.0,48088.0,114.0
d18a58850f,"['wish', 'could', 'go', 'got', 'ta', 'work']",positive,night,31-45,Slovenia,2078938.0,20140.0,103.0
f48211d914,"['spent', 'last', '2', 'year', 'larg', 'ambival', 'sw', 'dev', 'practic', 'feel', 'care', 'factor', 'return', 'look']",negative,morning,46-60,Solomon Islands,686884.0,28000.0,25.0
38c94c08b8,"['im', 'back', 'first', '5k', 'run', 'race', 'still', 'aliv']",positive,noon,60-70,Somalia,15893222.0,627340.0,25.0
bb16d5ae08,"['curs', 'upon', 'ridicul', 'slow', 'internetz', 'work', 'dang', 'imag', 'load']",neutral,night,70-100,South Africa,59308690.0,1213090.0,49.0
817b6da55c,"['okay', 'reason', 'im', 'buy', 'app', 'hate', 'ea', 'stand', 'simciti', 'rock', 'though']",neutral,morning,0-20,South Korea,51269185.0,97230.0,527.0
6bb7fa91b2,['fun'],positive,noon,21-30,South Sudan,11193725.0,610952.0,18.0
a9b501f7cd,"['wed', 'recept', 'fun', 'thought']",positive,night,31-45,Spain,46754778.0,498800.0,94.0
540fd43bae,"['notic', 'new', 'sidebar', 'twittercom', 'look', 'nice']",positive,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0
9e734c1ed3,"['ill', 'put', 'name', 'list']",neutral,noon,60-70,Sudan,43849260.0,1765048.0,25.0
0145dc9e7c,"['good', 'morn', 'fellow', 'tweeter']",positive,night,70-100,Suriname,586632.0,156000.0,4.0
bbcf6de580,"['know', 'love']",positive,morning,0-20,Sweden,10099265.0,410340.0,25.0
342c394b9e,"['im', 'feel', 'higher', 'mt', 'everest']",positive,noon,21-30,Switzerland,8654622.0,39500.0,219.0
fa625455c7,"['everyon', 'work', 'tonight', 'im', 'bore']",negative,night,31-45,Syria,17500658.0,183630.0,95.0
14c9c24f55,"['own', 'actual', 'cellphon', 'would', 'video', 'call', 'qik']",neutral,morning,46-60,Tajikistan,9537645.0,139960.0,68.0
475e19cb22,"['oh', 'joy', 'gong', 'long', 'weekebd', 'yipe', 'ã‚â¡']",positive,noon,60-70,Tanzania,59734218.0,885800.0,67.0
e035bf28b6,"['130am', 'goin', 'sleeeeep']",neutral,night,70-100,Thailand,69799978.0,510890.0,137.0
a2a8a42a36,"['report', 'find']",neutral,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0
42e4df338b,"['hey', 'easyjust', 'type', 'your', 'like', 'facebook', 'much', 'simpler', 'good', 'day']",positive,noon,21-30,Togo,8278724.0,54390.0,152.0
c0a39bf520,"['wonder', 'come', 'mcdonald', 'take', 'long', 'deliv', 'food']",negative,night,31-45,Tonga,105695.0,720.0,147.0
645e740cb0,"['lmaothat', 'sad', 'kinda', 'discourag', '4rom', 'goin', 'wack']",negative,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0
2bca22c7f3,"['yup', 'go', 'he', 'mother', 'effin', 'champion', 'lol']",neutral,noon,60-70,Tunisia,11818619.0,155360.0,76.0
c0603f62dd,"['3oh3', 'radio', 'amaz', 'yesterday']",positive,night,70-100,Turkey,84339067.0,770000.0,110.0
f0c1aa8e72,"['im', 'mad', 'cuz', 'cant', 'get', 'pictur', 'work']",negative,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
a24748151f,['worst'],negative,noon,21-30,Tuvalu,11792.0,30.0,393.0
4626b8b37a,"['shoe', 'hurt', 'feet']",negative,night,31-45,Uganda,45741007.0,199810.0,229.0
caa591cb69,"['first', 'fight']",neutral,morning,46-60,Ukraine,43733762.0,579320.0,75.0
46632450a3,"['back', 'work']",neutral,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0
7505a3b214,"['beauti', 'nice', 'day', 'im', 'stuck', 'insid']",positive,night,70-100,United Kingdom,67886011.0,241930.0,281.0
8d69c4d8e4,['disappoint'],negative,morning,0-20,United States of America,331002651.0,9147420.0,36.0
91c6546f6b,"['aarg', 'look', 'like', 'go', 'home', 'vega', 'weekend', 'much', 'maker', 'fair']",neutral,noon,21-30,Uruguay,3473730.0,175020.0,20.0
d29e6d773c,"['fawx', 'crayon']",neutral,night,31-45,Uzbekistan,33469203.0,425400.0,79.0
e0589e3ebd,"['im', 'sorri', 'hear', 'your', 'hospit', 'hope', 'youll', 'better', 'soon']",neutral,morning,46-60,Vanuatu,307145.0,12200.0,25.0
a4f6100563,"['salt', 'pig', 'thing', 'coz', 'broke', 'one', 'lol', 'guy', 'even', 'wat', 'salt', 'pig']",neutral,noon,60-70,Venezuela,28435940.0,882050.0,32.0
d3d8561006,"['omg', 'beckki', 'love', 'shouldv', '250g', 'rootin', 'how', 'thing', 'go']",positive,night,70-100,Vietnam,97338579.0,310070.0,314.0
c005d6cfde,['birthday'],neutral,morning,0-20,Yemen,29825964.0,527970.0,56.0
bb3ef3c925,"['thank', 'anyway']",positive,noon,21-30,Zambia,18383955.0,743390.0,25.0
b5eb308679,"['browsin', 'thru', 'video', 'multipli', 'saw', 'video', 'u', 'sang', 'bf', 'miss', 'n', 'miss', 'pl', 'come', 'back', 'wherev', 'u', 'r']",negative,night,31-45,Zimbabwe,14862924.0,386850.0,38.0
936cc72c9d,"['ate', 'much']",neutral,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
1af280ac83,"['alway', '2', 'xtra', 'clean', 'b4', 'leav', 'da', 'road', '2', 'springhil', 'suit', 'cafe', '360', 'yum']",neutral,noon,60-70,Albania,2877797.0,27400.0,105.0
8034e259de,"['think', 'someth', 'better', 'view', 'tight', 'budget']",neutral,night,70-100,Algeria,43851044.0,2381740.0,18.0
d45f55fad0,"['aww', 'sound', 'sad']",negative,morning,0-20,Andorra,77265.0,470.0,164.0
a7a4f1809e,"['car', 'shop', 'kaci', 'yay']",positive,noon,21-30,Angola,32866272.0,1246700.0,26.0
6564a03aa0,"['work', 'graveyard', 'shift']",neutral,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
f6df0fdbff,"['dad', 'total', 'rock', 'offspringpretti', 'fli', 'white', 'guy', 'haha']",positive,morning,46-60,Argentina,45195774.0,2736690.0,17.0
b8547d3835,"['yup', 'mother', 'day', 'plan', 'birthday']",neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0
ed036f1d74,"['arg', 'exil', 'still', 'problem', 'alttab']",negative,night,70-100,Australia,25499884.0,7682300.0,3.0
a237d86171,"['rip', 'curl']",negative,morning,0-20,Austria,9006398.0,82400.0,109.0
82dd0bcffe,"['pretti', 'black', 'top', 'flower', 'pink', 'hue']",positive,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
89de64f532,"['get', 'catacomb', 'ffrom', 'cinema', 'tri', 'get', 'local', 'one', 'littl', 'ago', 'theyh', 'didnt']",neutral,night,31-45,Bahamas,393244.0,10010.0,39.0
e0f51840d2,"['dr', 'hook', 'awesom']",positive,morning,46-60,Bahrain,1701575.0,760.0,2239.0
20f387fede,"['quit', 'welcom', 'mr', 'pool']",neutral,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
5d85831fa3,"['today', 'xkcd', 'look', 'forward', 'daili', 'updat', 'week']",neutral,night,70-100,Barbados,287375.0,430.0,668.0
9ef3a57e41,"['know', 'miss']",negative,morning,0-20,Belarus,9449323.0,202910.0,47.0
2a20862961,"['rain', 'past', 'day', 'actual', 'sunni', 'today', 'well', 'littl', 'super', 'cloudi']",neutral,noon,21-30,Belgium,11589623.0,30280.0,383.0
218412b76a,"['younger', 'sister', 'fli', 'next', 'week', 'two', 'week', 'visit', 'bless', 'look', 'forward', 'see', 'famili', 'member', 'visit']",neutral,night,31-45,Belize,397628.0,22810.0,17.0
1d865c0717,"['biggest', 'headach', 'ever', 'photosensit', 'get', 'control', 'help']",negative,morning,46-60,Benin,12123200.0,112760.0,108.0
7b474b659d,"['tweet', 'also', 'film', 'place', 'w', 'signal', 'hmmm']",neutral,noon,60-70,Bhutan,771608.0,38100.0,20.0
73afc6a90d,"['yeah', 'whateverin', 'twist', 'mind', 'mayb', 'lol', 'oh', 'wait', 'that', 'mine']",neutral,night,70-100,Bolivia,11673021.0,1083300.0,11.0
00e1d9ed60,"['see', 'coffe', 'tabl', 'r', 'u', 'coming', '2', 'insult', 'clean', 'rest', 'hous']",negative,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
7a059ccc2f,['mine'],neutral,noon,21-30,Botswana,2351627.0,566730.0,4.0
e4c90cafae,"['im', 'mo', 'nudg', 'better', 'watch']",negative,night,31-45,Brazil,212559417.0,8358140.0,25.0
675d0f99ee,"['come', 'hard', 'find', 'guy', 'passion', 'love', 'woman', 'ever', 'go', 'see', 'day', 'im', 'lone', 'yall']",negative,morning,46-60,Brunei,437479.0,5270.0,83.0
82369ff2a2,"['urghhhhhhhhhh', 'make', 'cri']",negative,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
46f859bacf,"['absolut', 'truth', 'horror', 'still', 'wash', 'ovr', 'sometim', 'think', 'abt', 'actual', 'last', 'day', 'gd', 'memori', 'go']",neutral,night,70-100,Burkina Faso,20903273.0,273600.0,76.0
d3b70656cd,"['mariemi', 'heart', 'goe']",negative,morning,0-20,Burundi,11890784.0,25680.0,463.0
d6788e5a4f,"['inc', 'sound', 'good', 'still', 'like', 'friday', 'although', 'mean', 'go', 'work', 'tomarrow']",positive,noon,21-30,Côte d'Ivoire,26378274.0,318000.0,83.0
bef904fa13,"['awww', 'like', 'ann', 'curti', 'tho', 'rite', 'soap', 'that', 'gon', 'na', 'replac']",neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0
5f72b7df41,"['window', '7', 'runningveri', 'happi', 'got', 'sum', 'wick', 'new', 'featur']",positive,morning,46-60,Cambodia,16718965.0,176520.0,95.0
43661e198b,"['look', 'youtub', 'jessandnicolemus', 'new', 'leav', 'comment', 'subscrib', 'thankyou', 'x']",neutral,noon,60-70,Cameroon,26545863.0,472710.0,56.0
2cc6d6b3e6,"['need', 'break', 'need', 'kitkat', 'haha']",positive,night,70-100,Canada,37742154.0,9093510.0,4.0
4ca97418b7,"['oh', 'total', 'work']",positive,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
be2fadb2bc,"['psa', 'ive', 'usu', 'twiddict', 'last', '14', 'tweet', 'yet', 'show', 'bore', 'bare', 'w']",negative,noon,21-30,Chad,16425864.0,1259200.0,13.0
1c0b70106f,"['histor', 'jesu', 'ever', 'exist', 'im', 'find', 'hard', 'prove', 'hearsay', 'account', 'bug']",negative,night,31-45,Chile,19116201.0,743532.0,26.0
4d9a27e25a,"['dont', 'need', 'server', 'someon', 'know', 'program', 'use', 'wordpress', 'love', 'knowledg', 'limit', 'right']",neutral,morning,46-60,China,1439323776.0,9388211.0,153.0
834651667b,"['watch', 'id', 'forgottenmost', 'enjoy', 'rese', 'pay', 'today', 'face', 'doesnt', 'bounc', 'back', 'anymor']",positive,noon,60-70,Colombia,50882891.0,1109500.0,46.0
688784c5a9,"['excit', 'week', 'tri', 'product', 'monday', 'tri', 'hard']",positive,night,70-100,Comoros,869601.0,1861.0,467.0
7d32d4866a,"['sooo', 'lucki', 'fianc', 'away', 'wthe', 'marin', 'corpshav', 'even', 'seen', 'yet']",positive,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
0cbab4e443,"['sarah', 'mcglaclan', 'song', 'background', 'pleas', 'donat', 'jpnnbak', 'fund', 'dinero', 'cabl', 'bill', 'think', 'make']",neutral,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
d57bd01b7e,"['omg', 'anyon', 'see', 'wee', 'girl', 'bgt', 'sucha', 'shame']",negative,night,31-45,Croatia,4105267.0,55960.0,73.0
a5912f5b7b,"['gday', 'know', 'nhibern', 'issu', 'com', 'interop', 'vb6', 'net', 'wrapper', 'netnhibern', 'dll', 'im', 'get', 'crazi']",neutral,morning,46-60,Cuba,11326616.0,106440.0,106.0
b0f7ac544d,"['helloaint', 'tweetin', 'day', 'cuz', '2', 'switch', 'thing', '2', 'da', 'new', 'place', 'exhaust', 'sick']",negative,noon,60-70,Cyprus,1207359.0,9240.0,131.0
73fd2537e6,"['g1986', 'price', 'drop', 'would', 'nice', 'want', 'anoth', 'one', 'backupbluray', 'player']",positive,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
20f35978fb,"['im', 'wit', 'cha', 'got', 'home', 'da', 'regga', 'club', 'wishin', 'sexin', 'somebodi']",positive,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
9a8cde88ea,"['like', 'binari', 'code', 'name', 'say', 'zirconcod', 'well', 'xd', 'look', 'nice', 'better']",positive,noon,21-30,Denmark,5792202.0,42430.0,137.0
9f48b1d3fa,"['cant', 'get', 'im', 'wait', 'room']",neutral,night,31-45,Djibouti,988000.0,23180.0,43.0
79bd7de23f,"['lol', 'glad', 'like']",positive,morning,46-60,Dominica,71986.0,750.0,96.0
6b3c3e22d5,"['didnt', 'save', 'link', 'dont', 'need', 'distract', 'need', 'motiv']",neutral,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
b411bd3afb,"['ugh', 'two', 'week', 'push', 'produc', 'six', 'pack', 'produc', 'noth', 'pain']",negative,night,70-100,Ecuador,17643054.0,248360.0,71.0
469196b094,"['sum1', 'tell', '2', 'vote', '4', 'miley', 'seem', 'sum', 'peepl', 'r', 'still', 'vote', 'went', '2', 'mtvcom', 'nd', 'seem', 'cant', 'vote']",neutral,morning,0-20,Egypt,102334404.0,995450.0,103.0
7b65a847b6,"['thank', 'dear', 'wish', 'best']",positive,noon,21-30,El Salvador,6486205.0,20720.0,313.0
cc28178ef0,"['said', 'hi', 'u']",neutral,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0
4200e8b73c,"['omg', 'mad', 'came', 'radio']",negative,morning,46-60,Eritrea,3546421.0,101000.0,35.0
77a7b3282b,"['mommi', 'oh', 'well', 'hope', 'get', 'better']",positive,noon,60-70,Estonia,1326535.0,42390.0,31.0
76b40b8c3d,['snood'],neutral,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
1b6fe730fd,"['mayb', 'go', 'see', 'hannah', 'montana', 'movi', 'todaaaay', 'ive', 'seen', 'one', 'time', 'cant', 'wait', 'see']",positive,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0
2a04e6e839,"['manag', 'find', 'bottl', 'pimm', 'weather', 'go']",neutral,noon,21-30,Fiji,896445.0,18270.0,49.0
f944be482a,"['itssarah', 'congrat', 'sarah', 'that', 'awsum']",positive,night,31-45,Finland,5540720.0,304000.0,18.0
d461b50edb,"['realli', 'bore', 'today', 'ate', 'bowl', 'ful', 'rasberri', 'grape', 'im', 'wait', 'dinner']",negative,morning,46-60,France,65273511.0,547557.0,119.0
d8ab713a6a,"['teacher', 'made', 'lamest', 'joke', 'today', 'darth', 'vader', 'birthday', 'cuz', 'may', '4th', 'lol', 'love', 'happi', 'star', 'war', 'day', 'everyon']",positive,noon,60-70,Gabon,2225734.0,257670.0,9.0
e838d1f366,"['oh', 'marathon', 'mahasha']",neutral,night,70-100,Gambia,2416668.0,10120.0,239.0
885b8f47f7,"['ye', 'sir', 'sure']",neutral,morning,0-20,Georgia,3989167.0,69490.0,57.0
ac3b9688c6,"['cool', 'detail', 'made', 'pleas', 'tell']",positive,noon,21-30,Germany,83783942.0,348560.0,240.0
0f93a7a6ff,"['that', 'one', 'wish', 'video', 'compil', 'thrust']",positive,night,31-45,Ghana,31072940.0,227540.0,137.0
9a38abcf54,"['congrat', 'howi', 'hope', 'bring', 'littl', 'jame', 'germani', 'soon', 'wish', 'best', 'famili']",positive,morning,46-60,Greece,10423054.0,128900.0,81.0
863e09ee74,"['fun', 'sad', 'guy']",neutral,noon,60-70,Grenada,112523.0,340.0,331.0
9501aabea3,"['guinea', 'pig', 'die', 'today']",negative,night,70-100,Guatemala,17915568.0,107160.0,167.0
40ada63a36,"['huge', 'block', 'snack', 'chocol', 'ti', 'call', 'name', 'alreadi']",neutral,morning,0-20,Guinea,13132795.0,246000.0,53.0
c956722677,"['room', 'hot', 'sleep']",negative,noon,21-30,Guinea-Bissau,1968001.0,28120.0,70.0
1c6ce0a7e3,"['possibl', 'ye']",positive,night,31-45,Guyana,786552.0,196850.0,4.0
5648799bc4,"['ellen', 'she', '95', 'rescu', 'bad', 'hip', 'deserv', 'pamper', 'she', 'full', 'life', 'though']",neutral,morning,46-60,Haiti,11402528.0,27560.0,414.0
59fd038492,"['play', 'quake3', '3min']",neutral,noon,60-70,Holy See,801.0,0.0,2003.0
0ef8ddf4a1,"['hope', 'went', 'well', 'root', 'comfort', 'world', 'phd', 'applic', 'formfillingin']",positive,night,70-100,Honduras,9904607.0,111890.0,89.0
50ba66785b,"['go', 'msn', 'need', 'talk', 'someth', 'happen', 'today']",neutral,morning,0-20,Hungary,9660351.0,90530.0,107.0
827fa68ce4,"['click', 'without', 'subscript', 'need', 'vote', 'tweet', 'today', 'best', 'list']",positive,noon,21-30,Iceland,341243.0,100250.0,3.0
a60b818d1d,"['goodnight', 'tweep']",positive,night,31-45,India,1380004385.0,2973190.0,464.0
316a1d0f4c,"['aww', 'miss', 'least', 'get', 'go', 'home', 'right']",negative,morning,46-60,Indonesia,273523615.0,1811570.0,151.0
1dc7f3d536,"['barrel', 'made', 'hey', 'pass', 'barrel']",neutral,noon,60-70,Iran,83992949.0,1630000.0,52.0
c08d28468b,"['thank', 'ad']",positive,night,70-100,Iraq,40222493.0,434320.0,93.0
